N_LEVELS,N_PROF,salinity
2,7187,-10000000000.0
2,7226,36.182029724121094
2,7246,-10000000000.0
2,7298,36.67300033569336
2,7300,-10000000000.0
2,7301,35.63600158691406
2,7341,33.385868072509766
2,7343,33.546451568603516
2,7347,35.557701110839844
2,7352,35.607879638671875
2,7371,-10000000000.0
2,7372,-10000000000.0
2,7391,-10000000000.0
2,7397,34.0865592956543
2,7420,36.10588836669922
2,7438,-10000000000.0
2,7465,36.198001861572266
2,7466,-10000000000.0
2,7469,35.58720016479492
2,7486,34.66884231567383
2,7491,-10000000000.0
2,7497,34.87779998779297
2,7520,36.13471221923828
2,7528,36.91883850097656
2,7551,35.89445495605469
2,7559,38.148399353027344
2,7587,36.24283981323242
2,7617,36.02787399291992
2,7625,33.867156982421875
2,7628,33.992698669433594
2,7646,-10000000000.0
2,7648,-10000000000.0
2,7663,-10000000000.0
2,7710,35.2061767578125
2,7733,34.36399841308594
2,7743,32.38765335083008
2,7748,-10000000000.0
2,7796,32.359519958496094
2,7816,39.08700180053711
2,7832,-10000000000.0
2,7838,36.69084548950195
2,7840,-10000000000.0
2,7852,36.04902267456055
2,7857,35.954410552978516
2,7862,35.50899887084961
2,7866,39.34299850463867
2,7879,36.1431770324707
2,7884,35.985939025878906
2,7894,35.83341598510742
2,7900,36.70000076293945
2,7901,33.93709945678711
2,7902,36.13779830932617
2,7934,35.46868133544922
2,7950,33.22917556762695
2,7959,34.89548873901367
2,7963,36.25699996948242
2,7988,34.860992431640625
2,8000,35.705299377441406
2,8005,35.06930160522461
2,8007,33.762699127197266
2,8030,37.35884094238281
2,8074,36.13534164428711
2,8084,33.95940017700195
2,8097,34.175052642822266
2,8111,35.39099884033203
2,8114,35.6879997253418
2,8142,34.8909912109375
2,8186,34.825199127197266
2,8187,34.095401763916016
2,8207,-10000000000.0
2,8216,34.89799499511719
2,8217,35.02899932861328
2,8220,-10000000000.0
2,8251,35.06100082397461
2,8258,36.35300064086914
2,8259,35.7599983215332
2,8281,33.61715316772461
2,8282,35.26179504394531
2,8305,35.823143005371094
2,8316,34.86453628540039
2,8324,-10000000000.0
2,8328,36.1349983215332
2,8351,34.805152893066406
2,8360,35.45199966430664
2,8364,-10000000000.0
2,8370,34.120338439941406
2,8380,36.08405303955078
2,8391,36.689998626708984
2,8431,36.132301330566406
2,8437,35.428001403808594
2,8438,-10000000000.0
2,8441,-10000000000.0
2,8463,34.77294921875
2,8468,33.50199890136719
2,8497,34.95560073852539
2,8536,-10000000000.0
2,8555,35.896419525146484
2,8568,33.95399856567383
2,8578,34.87637710571289
2,8599,35.52190017700195
2,8611,35.9642219543457
2,8623,33.960201263427734
2,8625,-10000000000.0
2,8649,36.040679931640625
2,8663,32.37586975097656
2,8684,35.89680099487305
2,8695,34.140342712402344
2,8711,-10000000000.0
2,8719,33.97014617919922
2,8733,35.650001525878906
2,8736,-10000000000.0
2,8741,36.83791732788086
2,8747,-10000000000.0
2,8782,34.4109992980957
2,8783,36.46699905395508
2,8804,35.874000549316406
2,8808,35.90620040893555
2,8843,34.02150344848633
2,8851,35.68938064575195
2,8852,-10000000000.0
2,8862,35.27899932861328
2,8914,33.89540100097656
2,8927,34.13874435424805
2,8941,-10000000000.0
2,8944,35.567100524902344
2,8956,32.378414154052734
2,8967,36.12129592895508
2,8976,-10000000000.0
2,8978,35.375
2,8979,36.10100173950195
2,9009,35.077430725097656
2,9033,36.08343505859375
2,9034,35.864952087402344
2,9037,35.63180160522461
2,9068,-10000000000.0
2,9071,32.675899505615234
2,9103,34.094844818115234
2,9123,34.27299880981445
2,9162,34.99720001220703
2,9170,34.03915023803711
2,9176,37.209999084472656
2,9181,35.22200012207031
2,9182,34.33679962158203
2,9184,35.12649917602539
2,9202,-10000000000.0
2,9205,36.08700180053711
2,9213,34.07380294799805
2,9233,35.710899353027344
2,9260,33.95399856567383
2,9262,-10000000000.0
2,9265,37.382999420166016
2,9267,35.28310012817383
2,9280,33.189212799072266
2,9286,36.02690124511719
2,9288,35.53960037231445
2,9291,35.37200164794922
2,9316,34.043304443359375
2,9330,33.91630172729492
2,9334,34.72880172729492
2,9336,-10000000000.0
2,9338,36.542999267578125
2,9351,32.357784271240234
2,9358,35.79420852661133
2,9360,36.15095901489258
2,9362,36.0661735534668
2,9368,36.12120056152344
2,9371,35.547401428222656
2,9377,-10000000000.0
2,9396,35.50579833984375
2,9398,36.23400115966797
2,9404,35.1239013671875
2,9413,33.0705451965332
2,9447,35.623130798339844
2,9449,36.00558090209961
2,9453,33.98889923095703
2,9465,-10000000000.0
2,9506,34.903099060058594
2,9542,34.6422004699707
2,9561,36.05488204956055
2,9575,36.31100082397461
2,9604,36.02390670776367
2,9607,-10000000000.0
2,9609,36.019840240478516
2,9613,-10000000000.0
2,9616,-10000000000.0
2,9635,36.110191345214844
2,9640,33.70243453979492
2,9645,35.5625
2,9663,35.48250961303711
2,9674,35.880836486816406
2,9678,36.23899841308594
2,9689,36.13600158691406
2,9714,34.564598083496094
2,9716,34.89289855957031
2,9717,36.638999938964844
2,9718,33.76240158081055
2,9722,35.17319869995117
2,9726,33.9468994140625
2,9745,37.270999908447266
2,9768,36.00895690917969
2,9776,36.60150146484375
2,9808,37.13384246826172
2,9811,-10000000000.0
2,9815,35.641998291015625
2,9826,34.13610076904297
2,9842,35.869503021240234
2,9852,-10000000000.0
2,9869,36.03609085083008
2,9876,34.64099884033203
2,9891,35.97834014892578
2,9898,35.97010040283203
2,9905,37.95949935913086
2,9938,33.87070083618164
2,9940,-10000000000.0
2,9942,34.96220016479492
2,9968,-10000000000.0
2,9987,35.98802947998047
2,9994,-10000000000.0
2,9995,34.82509994506836
3,32,36.105342864990234
3,72,35.15582275390625
3,90,32.41597366333008
3,128,33.74956130981445
3,129,36.09385681152344
3,132,34.81462097167969
3,145,36.101402282714844
3,165,36.17599868774414
3,176,35.977745056152344
3,187,35.361000061035156
3,206,-10000000000.0
3,260,34.81045913696289
3,282,33.670433044433594
3,285,36.06422424316406
3,337,35.19403839111328
3,347,38.13399887084961
3,349,-10000000000.0
3,376,33.88252639770508
3,409,33.711830139160156
3,425,35.58771514892578
3,430,35.97101593017578
3,438,35.20840835571289
3,516,39.14899826049805
3,517,35.395999908447266
3,577,35.435001373291016
3,606,34.73699951171875
3,612,34.505001068115234
3,629,36.498016357421875
3,655,33.868896484375
3,670,35.93552780151367
3,674,-10000000000.0
3,686,35.677398681640625
3,733,36.40181350708008
3,734,35.4730339050293
3,736,34.69887161254883
3,762,-10000000000.0
3,797,-10000000000.0
3,805,38.231998443603516
3,821,35.39690399169922
3,824,33.76041030883789
3,854,-10000000000.0
3,976,34.49650573730469
3,1022,35.97528839111328
3,1033,34.06969451904297
3,1051,35.96484375
3,1079,34.62934494018555
3,1083,34.280174255371094
3,1110,32.395172119140625
3,1126,35.86899948120117
3,1135,35.85194396972656
3,1161,35.697898864746094
3,1177,35.9431266784668
3,1208,35.21409606933594
3,1209,34.90810012817383
3,1228,36.01217269897461
3,1253,33.75447082519531
3,1279,35.69847869873047
3,1334,-10000000000.0
3,1361,36.40399932861328
3,1362,35.93378829956055
3,1365,35.527000427246094
3,1390,-10000000000.0
3,1391,35.99599838256836
3,1394,-10000000000.0
3,1427,36.15688705444336
3,1428,36.07977294921875
3,1430,35.990760803222656
3,1436,35.870338439941406
3,1443,36.707000732421875
3,1473,35.73820114135742
3,1478,-10000000000.0
3,1501,34.79948806762695
3,1515,34.100830078125
3,1538,35.98566818237305
3,1554,37.172000885009766
3,1578,35.875858306884766
3,1589,34.84000015258789
3,1595,-10000000000.0
3,1613,32.785526275634766
3,1622,36.08711624145508
3,1664,-10000000000.0
3,1680,34.97603225708008
3,1682,34.583621978759766
3,1684,-10000000000.0
3,1691,35.687198638916016
3,1716,34.37531280517578
3,1742,-10000000000.0
3,1747,37.698001861572266
3,1761,35.89988708496094
3,1763,35.95163345336914
3,1770,36.71799850463867
3,1771,36.27399826049805
3,1821,36.00275421142578
3,1850,-10000000000.0
3,1879,33.46412658691406
3,1911,34.58037567138672
3,1980,34.36119842529297
3,2022,33.9945068359375
3,2029,36.04777526855469
3,2058,34.342613220214844
3,2060,35.51533508300781
3,2099,32.38397216796875
3,2108,35.976802825927734
3,2112,34.42298889160156
3,2123,36.69900131225586
3,2149,34.606929779052734
3,2187,-10000000000.0
3,2190,-10000000000.0
3,2194,-10000000000.0
3,2226,35.52299880981445
3,2255,37.987998962402344
3,2259,36.20899963378906
3,2321,35.36000061035156
3,2362,36.195796966552734
3,2365,34.977298736572266
3,2417,35.93579864501953
3,2418,35.32400131225586
3,2461,-10000000000.0
3,2466,34.79100036621094
3,2501,35.6496467590332
3,2513,35.385711669921875
3,2521,-10000000000.0
3,2527,35.327598571777344
3,2549,34.62630844116211
3,2577,36.08867645263672
3,2607,33.74250030517578
3,2625,36.03908157348633
3,2650,35.69900131225586
3,2669,36.10246658325195
3,2672,36.06980514526367
3,2674,34.935665130615234
3,2680,33.86492919921875
3,2708,35.98340606689453
3,2715,34.91899871826172
3,2719,36.13999938964844
3,2720,34.757999420166016
3,2752,-10000000000.0
3,2756,36.68899917602539
3,2821,-10000000000.0
3,2830,35.64799880981445
3,2846,34.79494094848633
3,2852,36.10940933227539
3,2866,36.41699981689453
3,2895,35.43600082397461
3,2913,-10000000000.0
3,2941,34.48370361328125
3,2945,35.56549835205078
3,2955,35.33720016479492
3,2969,34.172874450683594
3,2987,36.393001556396484
3,3003,34.7115478515625
3,3007,36.095359802246094
3,3016,35.89419937133789
3,3053,35.96487045288086
3,3061,34.04811477661133
3,3100,36.00844192504883
3,3124,32.37068176269531
3,3140,35.137901306152344
3,3150,35.87361145019531
3,3155,35.44627380371094
3,3156,35.93894577026367
3,3157,34.422447204589844
3,3206,-10000000000.0
3,3265,34.13066101074219
3,3285,-10000000000.0
3,3304,34.09294891357422
3,3341,-10000000000.0
3,3360,37.51300048828125
3,3395,35.990055084228516
3,3408,36.321998596191406
3,3409,34.56019973754883
3,3411,36.1329345703125
3,3430,34.997802734375
3,3437,34.68708801269531
3,3448,-10000000000.0
3,3464,34.80485534667969
3,3465,34.5522346496582
3,3482,35.96354293823242
3,3503,35.97981262207031
3,3514,-10000000000.0
3,3521,35.141300201416016
3,3590,-10000000000.0
3,3597,34.9437255859375
3,3601,36.560001373291016
3,3604,33.95600128173828
3,3651,-10000000000.0
3,3692,-10000000000.0
3,3707,34.64067459106445
3,3711,35.68604278564453
3,3728,34.58525085449219
3,3733,34.87397003173828
3,3756,35.212398529052734
3,3764,36.11948776245117
3,3767,36.26280212402344
3,3768,35.892967224121094
3,3810,35.96340560913086
3,3815,35.09434509277344
3,3835,34.11898422241211
3,3846,34.993099212646484
3,3913,36.18396759033203
3,3930,34.12994384765625
3,3947,33.86249923706055
3,3953,35.165000915527344
3,3993,37.119998931884766
3,3997,35.03891372680664
3,4042,-10000000000.0
3,4069,34.877845764160156
3,4087,-10000000000.0
3,4131,34.75203323364258
3,4140,34.79570007324219
3,4144,34.060462951660156
3,4168,-10000000000.0
3,4170,36.08708572387695
3,4180,35.348365783691406
3,4203,36.044158935546875
3,4217,34.689998626708984
3,4223,-10000000000.0
3,4226,37.29899978637695
3,4273,32.36848449707031
3,4276,-10000000000.0
3,4281,35.956871032714844
3,4289,36.100284576416016
3,4296,34.768001556396484
3,4348,35.965248107910156
3,4357,33.430999755859375
3,4358,-10000000000.0
3,4378,34.23986053466797
3,4388,36.02035903930664
3,4416,36.030269622802734
3,4462,34.69900131225586
3,4473,32.370811462402344
3,4484,35.01179885864258
3,4489,-10000000000.0
3,4512,35.977874755859375
3,4549,35.658748626708984
3,4606,36.025726318359375
3,4607,35.987918853759766
3,4614,35.46821975708008
3,4641,36.13539505004883
3,4657,37.21799850463867
3,4659,34.140472412109375
3,4684,-10000000000.0
3,4691,36.21900177001953
3,4708,32.37771987915039
3,4714,34.9145393371582
3,4724,36.01618957519531
3,4731,35.44900131225586
3,4738,34.88479995727539
3,4840,35.47800064086914
3,4864,35.10699462890625
3,4877,35.39179992675781
3,4894,33.049217224121094
3,4919,-10000000000.0
3,4922,36.120628356933594
3,4927,36.02776336669922
3,4935,39.279998779296875
3,4941,34.54710006713867
3,4952,32.39640426635742
3,4965,35.622867584228516
3,4974,36.986000061035156
3,4978,34.191001892089844
3,5009,-10000000000.0
3,5045,36.020999908447266
3,5046,35.65639877319336
3,5049,38.612998962402344
3,5064,36.120582580566406
3,5131,-10000000000.0
3,5132,35.68579864501953
3,5155,18.423999786376953
3,5178,36.3390007019043
3,5190,-10000000000.0
3,5211,33.827369689941406
3,5217,35.61859130859375
3,5244,36.737998962402344
3,5295,34.845645904541016
3,5342,35.655399322509766
3,5344,35.583900451660156
3,5345,35.69200134277344
3,5376,-10000000000.0
3,5393,36.257999420166016
3,5403,34.15778732299805
3,5404,32.37087631225586
3,5411,36.02671813964844
3,5413,33.28242492675781
3,5467,-10000000000.0
3,5475,-10000000000.0
3,5493,35.877410888671875
3,5501,35.88734436035156
3,5535,36.19292449951172
3,5551,-10000000000.0
3,5599,35.63759994506836
3,5602,36.68000030517578
3,5616,35.91239547729492
3,5641,35.96062088012695
3,5643,34.82851028442383
3,5699,33.328590393066406
3,5706,34.87943649291992
3,5719,32.36502456665039
3,5722,34.505126953125
3,5724,-10000000000.0
3,5726,34.90495300292969
3,5736,36.277000427246094
3,5753,35.410675048828125
3,5763,35.194698333740234
3,5800,36.0115966796875
3,5841,33.77119827270508
3,5843,34.03633117675781
3,5845,-10000000000.0
3,5864,34.36174011230469
3,5865,35.40813064575195
3,5876,-10000000000.0
3,5903,35.9715576171875
3,5978,35.90729522705078
3,5993,35.85385513305664
3,6004,34.626220703125
3,6026,34.59619903564453
3,6031,35.97706985473633
3,6036,35.63322830200195
3,6065,34.32231140136719
3,6128,35.693199157714844
3,6135,35.49869918823242
3,6138,35.7599983215332
3,6174,32.38056945800781
3,6185,33.855342864990234
3,6242,35.87972640991211
3,6255,33.920719146728516
3,6256,-10000000000.0
3,6272,-10000000000.0
3,6276,36.089637756347656
3,6322,34.89098358154297
3,6355,36.019954681396484
3,6384,33.213348388671875
3,6410,35.731998443603516
3,6442,36.35900115966797
3,6476,33.5971565246582
3,6477,35.10986328125
3,6501,33.84870147705078
3,6526,36.145633697509766
3,6531,34.578125
3,6556,35.06650161743164
3,6564,-10000000000.0
3,6578,34.456298828125
3,6592,36.16584014892578
3,6595,35.46099853515625
3,6638,32.38962936401367
3,6658,35.13475799560547
3,6669,-10000000000.0
3,6687,35.305999755859375
3,6696,-10000000000.0
3,6716,33.72130584716797
3,6718,35.48005676269531
3,6742,33.62399673461914
3,6779,35.97214126586914
3,6784,35.117000579833984
3,6791,36.067291259765625
3,6806,34.20429992675781
3,6844,35.29999923706055
3,6848,39.456298828125
3,6899,34.180999755859375
3,6946,36.1556396484375
3,6959,36.025634765625
3,7002,35.05500030517578
3,7018,35.98797607421875
3,7064,35.25087356567383
3,7076,34.885250091552734
3,7080,36.00970458984375
3,7091,34.255470275878906
3,7095,36.42300033569336
3,7098,35.72600173950195
3,7102,35.71500015258789
3,7112,32.4000244140625
3,7133,-10000000000.0
3,7146,33.164817810058594
3,7152,33.9599723815918
3,7155,34.32830047607422
3,7173,35.950077056884766
3,7181,36.4119987487793
3,7185,34.64799880981445
3,7187,34.69233322143555
3,7226,36.190040588378906
3,7246,-10000000000.0
3,7298,36.66400146484375
3,7301,35.63399887084961
3,7341,33.380313873291016
3,7343,33.540283203125
3,7352,35.60988235473633
3,7371,-10000000000.0
3,7372,-10000000000.0
3,7391,34.88979721069336
3,7438,-10000000000.0
3,7465,36.19599914550781
3,7466,-10000000000.0
3,7469,35.58689498901367
3,7486,34.66846466064453
3,7520,36.13491439819336
3,7528,36.91790771484375
3,7551,35.89439010620117
3,7559,38.148399353027344
3,7617,36.02670669555664
3,7628,33.99489974975586
3,7646,-10000000000.0
3,7648,-10000000000.0
3,7733,34.36399841308594
3,7743,32.386863708496094
3,7796,32.35670471191406
3,7816,39.08700180053711
3,7832,-10000000000.0
3,7840,-10000000000.0
3,7852,36.04344940185547
3,7857,35.955257415771484
3,7862,35.50899887084961
3,7866,39.34305191040039
3,7879,36.14393997192383
3,7884,35.9862174987793
3,7894,35.83700942993164
3,7901,33.94418716430664
3,7950,33.22816467285156
3,7959,34.89636993408203
3,7963,36.257999420166016
3,7988,34.86114501953125
3,8005,35.06829833984375
3,8074,36.13618469238281
3,8084,33.95920944213867
3,8097,34.175621032714844
3,8111,35.39052963256836
3,8114,35.6870002746582
3,8207,-10000000000.0
3,8216,34.89799880981445
3,8217,35.098934173583984
3,8251,35.06100082397461
3,8258,36.354000091552734
3,8259,35.76100158691406
3,8281,33.61684799194336
3,8282,35.261619567871094
3,8305,35.81950759887695
3,8316,34.865333557128906
3,8324,-10000000000.0
3,8328,36.1349983215332
3,8351,34.80431365966797
3,8360,35.446998596191406
3,8364,-10000000000.0
3,8380,36.082923889160156
3,8431,36.13067626953125
3,8437,35.42698287963867
3,8438,-10000000000.0
3,8441,-10000000000.0
3,8463,34.767791748046875
3,8536,-10000000000.0
3,8555,35.8969841003418
3,8578,34.87672424316406
3,8611,35.96393966674805
3,8623,33.959598541259766
3,8625,-10000000000.0
3,8649,36.04065704345703
3,8663,32.374847412109375
3,8695,34.140174865722656
3,8711,-10000000000.0
3,8733,35.6510009765625
3,8783,36.46699905395508
3,8804,35.874000549316406
3,8851,35.69008255004883
3,8941,-10000000000.0
3,8956,32.37848663330078
3,8967,36.12009811401367
3,8978,35.375999450683594
3,8979,36.10100173950195
3,9033,36.08460235595703
3,9034,35.86689376831055
3,9103,34.095237731933594
3,9123,34.27324676513672
3,9176,37.20997619628906
3,9181,35.220001220703125
3,9182,34.33610153198242
3,9184,35.1260986328125
3,9205,36.164432525634766
3,9233,35.711299896240234
3,9262,-10000000000.0
3,9265,37.380001068115234
3,9267,35.28350067138672
3,9280,33.18967056274414
3,9286,36.027286529541016
3,9316,34.04372024536133
3,9330,33.91749954223633
3,9336,-10000000000.0
3,9351,32.36043167114258
3,9358,35.79133987426758
3,9360,36.15031814575195
3,9362,36.06642532348633
3,9371,35.54545211791992
3,9398,36.236000061035156
3,9413,33.070045471191406
3,9447,35.62800216674805
3,9449,36.00689697265625
3,9453,33.98753356933594
3,9561,36.055049896240234
3,9575,36.310001373291016
3,9604,36.02207946777344
3,9607,34.64479446411133
3,9609,36.01984786987305
3,9616,-10000000000.0
3,9635,36.11061096191406
3,9640,33.70262908935547
3,9663,35.48240661621094
3,9678,36.245994567871094
3,9689,36.13495635986328
3,9714,34.58173751831055
3,9717,36.63600158691406
3,9726,33.9463005065918
3,9745,37.270999908447266
3,9768,36.0078239440918
3,9808,37.13184356689453
3,9811,-10000000000.0
3,9815,35.64400100708008
3,9826,34.13579559326172
3,9842,35.8696174621582
3,9869,36.03726577758789
3,9876,34.64099884033203
3,9905,37.95949935913086
3,9940,-10000000000.0
3,9942,34.96342849731445
3,9987,35.988128662109375
3,9994,-10000000000.0
4,32,36.10572814941406
4,72,35.15582275390625
4,90,32.416141510009766
4,128,33.74971389770508
4,129,36.08856964111328
4,132,34.81718063354492
4,145,36.100547790527344
4,165,36.17501449584961
4,176,35.97932052612305
4,260,34.81058883666992
4,282,33.67991638183594
4,285,36.058570861816406
4,337,35.1954231262207
4,349,-10000000000.0
4,376,33.88287353515625
4,409,33.71192169189453
4,430,35.96938705444336
4,438,35.205596923828125
4,516,39.14899826049805
4,517,35.39596176147461
4,612,34.502201080322266
4,670,35.93697738647461
4,736,34.696136474609375
4,797,-10000000000.0
4,805,38.231998443603516
4,821,35.3923225402832
4,824,33.76076889038086
4,1022,35.97602462768555
4,1033,34.06928634643555
4,1051,35.96299362182617
4,1079,34.63014602661133
4,1110,32.39495849609375
4,1177,35.94301986694336
4,1208,35.2136344909668
4,1209,34.908023834228516
4,1228,36.01355743408203
4,1253,33.75521469116211
4,1279,35.6947135925293
4,1391,35.99700164794922
4,1427,36.15342712402344
4,1428,36.08026885986328
4,1430,35.9913215637207
4,1436,35.868614196777344
4,1443,36.70600128173828
4,1478,-10000000000.0
4,1501,34.80022048950195
4,1538,35.988372802734375
4,1578,35.87527084350586
4,1589,34.841068267822266
4,1595,-10000000000.0
4,1613,32.78533935546875
4,1622,36.086769104003906
4,1664,-10000000000.0
4,1680,34.97605514526367
4,1682,34.57831573486328
4,1684,-10000000000.0
4,1742,-10000000000.0
4,1761,35.898658752441406
4,1763,35.99851989746094
4,1771,36.27399826049805
4,1821,35.99966812133789
4,1850,-10000000000.0
4,1879,33.467166900634766
4,1911,34.58131790161133
4,1980,34.36119842529297
4,2022,33.997161865234375
4,2029,36.04628372192383
4,2058,34.34263229370117
4,2060,35.515438079833984
4,2099,32.38179016113281
4,2108,35.97509002685547
4,2112,34.423423767089844
4,2149,34.60356903076172
4,2190,-10000000000.0
4,2194,-10000000000.0
4,2226,35.52177047729492
4,2259,36.206748962402344
4,2418,35.32511520385742
4,2461,-10000000000.0
4,2501,35.649295806884766
4,2513,35.383609771728516
4,2521,-10000000000.0
4,2549,34.625701904296875
4,2577,36.09047317504883
4,2625,36.039215087890625
4,2650,35.69900131225586
4,2669,36.103187561035156
4,2672,36.07017135620117
4,2674,34.935768127441406
4,2708,35.986351013183594
4,2715,34.918941497802734
4,2719,36.13600158691406
4,2720,34.75699996948242
4,2821,-10000000000.0
4,2846,34.7920036315918
4,2852,36.109615325927734
4,2895,35.437408447265625
4,2913,-10000000000.0
4,2941,34.49468231201172
4,2969,34.18724822998047
4,2987,36.39318084716797
4,3003,34.71394729614258
4,3007,36.097625732421875
4,3053,35.96515655517578
4,3100,36.006195068359375
4,3124,32.369747161865234
4,3150,35.874507904052734
4,3155,35.44834899902344
4,3156,35.93677520751953
4,3157,34.42197799682617
4,3285,-10000000000.0
4,3304,34.09335708618164
4,3341,34.4936637878418
4,3395,35.987491607666016
4,3408,36.323097229003906
4,3430,34.99794006347656
4,3437,34.68212127685547
4,3448,-10000000000.0
4,3464,34.80755615234375
4,3465,34.552513122558594
4,3482,35.96258544921875
4,3503,35.97977066040039
4,3514,-10000000000.0
4,3597,34.94341278076172
4,3601,36.55760955810547
4,3604,33.95600128173828
4,3651,-10000000000.0
4,3711,35.686492919921875
4,3764,36.119258880615234
4,3767,36.26964569091797
4,3768,35.89210891723633
4,3810,35.9628791809082
4,3835,34.1224250793457
4,3913,36.18404769897461
4,3930,34.130062103271484
4,3993,37.11893844604492
4,3997,35.03675079345703
4,4042,-10000000000.0
4,4069,34.84021759033203
4,4087,-10000000000.0
4,4140,34.79583740234375
4,4144,34.060516357421875
4,4168,-10000000000.0
4,4170,36.08494186401367
4,4180,35.34885025024414
4,4203,36.04273986816406
4,4217,34.689998626708984
4,4273,32.3674430847168
4,4281,35.956478118896484
4,4289,36.09833526611328
4,4296,34.768001556396484
4,4348,35.96640396118164
4,4378,34.239341735839844
4,4388,36.024269104003906
4,4416,36.02812957763672
4,4462,34.70399856567383
4,4473,32.369998931884766
4,4484,35.00979995727539
4,4489,-10000000000.0
4,4512,35.97783660888672
4,4606,36.024803161621094
4,4607,35.98862075805664
4,4614,35.47066879272461
4,4641,36.133888244628906
4,4708,32.374595642089844
4,4714,34.91508483886719
4,4724,36.01542282104492
4,4731,35.45501708984375
4,4738,34.8848991394043
4,4840,35.47600173950195
4,4864,35.10633087158203
4,4894,33.050052642822266
4,4919,34.5189323425293
4,4922,36.12186050415039
4,4927,36.027069091796875
4,4935,39.279998779296875
4,4952,32.39569854736328
4,4965,35.6212158203125
4,4974,37.050594329833984
4,4978,34.19010925292969
4,5009,-10000000000.0
4,5045,36.02000045776367
4,5049,38.62937545776367
4,5064,36.121238708496094
4,5131,-10000000000.0
4,5211,33.82573318481445
4,5217,35.61703109741211
4,5244,36.73870086669922
4,5295,34.85659408569336
4,5345,35.69200134277344
4,5376,-10000000000.0
4,5403,34.1581916809082
4,5404,32.37064743041992
4,5411,36.02516174316406
4,5413,33.286659240722656
4,5475,-10000000000.0
4,5493,35.878047943115234
4,5501,35.88671875
4,5535,36.194461822509766
4,5551,-10000000000.0
4,5599,35.639198303222656
4,5616,35.91617202758789
4,5641,35.960235595703125
4,5643,34.83258819580078
4,5706,34.880428314208984
4,5719,32.364620208740234
4,5722,-10000000000.0
4,5724,34.73066329956055
4,5726,34.90687942504883
4,5736,36.27703094482422
4,5753,35.41099548339844
4,5800,36.01326370239258
4,5845,-10000000000.0
4,5864,34.361629486083984
4,5865,35.40467834472656
4,5903,35.972774505615234
4,5978,35.90803146362305
4,5993,35.866092681884766
4,6004,34.609195709228516
4,6026,34.59184646606445
4,6031,35.977237701416016
4,6128,35.69322204589844
4,6138,35.75907897949219
4,6174,32.381412506103516
4,6185,33.856353759765625
4,6242,35.87697982788086
4,6256,-10000000000.0
4,6272,34.55070114135742
4,6276,36.08974075317383
4,6322,34.897682189941406
4,6355,36.01755142211914
4,6410,35.73321533203125
4,6526,36.14632034301758
4,6564,-10000000000.0
4,6578,34.461944580078125
4,6595,35.46200180053711
4,6638,32.39034652709961
4,6669,-10000000000.0
4,6687,35.33810043334961
4,6696,-10000000000.0
4,6716,33.72205352783203
4,6718,35.4784049987793
4,6742,33.62437438964844
4,6779,35.97385787963867
4,6791,36.067405700683594
4,6844,35.30099868774414
4,6848,39.456298828125
4,6899,34.18113708496094
4,6946,36.1553955078125
4,6959,36.02549743652344
4,7002,35.05254364013672
4,7018,35.98988342285156
4,7076,34.88499069213867
4,7080,36.00978469848633
4,7095,36.422340393066406
4,7098,35.72600173950195
4,7112,32.39754104614258
4,7133,-10000000000.0
4,7146,33.16551971435547
4,7152,33.96125793457031
4,7173,35.94981002807617
4,7181,36.40999984741211
4,7187,34.69062805175781
4,7226,36.185302734375
4,7301,35.63399887084961
4,7343,33.5473747253418
4,7352,35.608882904052734
4,7371,-10000000000.0
4,7391,34.88748550415039
4,7465,36.204345703125
4,7486,34.66686248779297
4,7520,36.13539123535156
4,7551,35.89446258544922
4,7559,38.148399353027344
4,7648,-10000000000.0
4,7743,32.386783599853516
4,7796,32.35736846923828
4,7816,39.08700180053711
4,7832,-10000000000.0
4,7840,-10000000000.0
4,7852,36.046363830566406
4,7857,35.954689025878906
4,7862,35.50899887084961
4,7866,39.344635009765625
4,7879,36.14176940917969
4,7884,35.98557662963867
4,7894,35.8354606628418
4,7950,33.22919845581055
4,7959,34.898292541503906
4,7963,36.25693130493164
4,7988,34.860740661621094
4,8074,36.135433197021484
4,8258,36.35308074951172
4,8259,35.76100158691406
4,8281,33.61845016479492
4,8282,35.260887145996094
4,8305,35.8198356628418
4,8316,34.86566925048828
4,8324,-10000000000.0
4,8351,34.80428695678711
4,8380,36.08247756958008
4,8431,36.13063430786133
4,8441,-10000000000.0
4,8463,34.75938415527344
4,8555,35.897682189941406
4,8578,34.876190185546875
4,8611,35.964778900146484
4,8649,36.040000915527344
4,8663,32.37681198120117
4,8695,34.13945007324219
4,8711,-10000000000.0
4,8783,36.46780014038086
4,8804,35.874000549316406
4,8851,35.69091033935547
4,8941,-10000000000.0
4,8956,32.37904739379883
4,8967,36.119781494140625
4,9033,36.085289001464844
4,9034,35.866092681884766
4,9103,34.09267044067383
4,9181,35.220001220703125
4,9233,35.710899353027344
4,9262,-10000000000.0
4,9280,33.18634796142578
4,9286,36.026397705078125
4,9316,34.04378890991211
4,9336,-10000000000.0
4,9351,32.3595085144043
4,9358,35.79377365112305
4,9360,36.15087127685547
4,9362,36.066158294677734
4,9447,35.62493896484375
4,9449,36.0059700012207
4,9453,33.98783493041992
4,9561,36.05458450317383
4,9575,36.31100082397461
4,9604,36.02393341064453
4,9607,34.643898010253906
4,9616,-10000000000.0
4,9635,36.11063003540039
4,9640,33.70269775390625
4,9663,35.48403549194336
